0.000000,1.584668,0.250723,1.536704,0.267759,0.085128,0.218001,0.163237
1.000000,1.510832,0.309660,1.486577,0.352931,0.274860,0.304249,0.290681
2.000000,1.481972,0.340596,1.461109,0.369138,0.402169,0.327481,0.343033
3.000000,1.468465,0.353404,1.452517,0.364655,0.476477,0.338277,0.404163
4.000000,1.461928,0.361532,1.456548,0.323103,0.518459,0.346412,0.457192
5.000000,1.459937,0.360000,1.449848,0.373448,0.545353,0.361925,0.510801
6.000000,1.457630,0.363319,1.448206,0.379310,0.568902,0.375771,0.557032
7.000000,1.455297,0.364894,1.445234,0.382586,0.579319,0.392349,0.600074
8.000000,1.453957,0.368809,1.444670,0.386034,0.593126,0.405271,0.640260
9.000000,1.454331,0.362894,1.442074,0.380862,0.609344,0.427010,0.683444
10.000000,1.450236,0.367064,1.448933,0.380690,0.599182,0.447580,0.721377
11.000000,1.449704,0.369404,1.445415,0.385517,0.603097,0.467955,0.760012
12.000000,1.448172,0.371064,1.442257,0.387241,0.598430,0.491600,0.806349
13.000000,1.449016,0.367617,1.438036,0.387414,0.595859,0.520472,0.843788
14.000000,1.446185,0.371191,1.437495,0.382069,0.577945,0.541248,0.884055
15.000000,1.445017,0.373787,1.439021,0.385862,0.570830,0.566420,0.918217
16.000000,1.443419,0.371872,1.441462,0.387759,0.549007,0.592016,0.955685
17.000000,1.442509,0.373702,1.432999,0.389138,0.545684,0.624043,0.991977
18.000000,1.441361,0.369149,1.437866,0.390690,0.529600,0.654259,1.023450
19.000000,1.440014,0.373872,1.435487,0.389310,0.522469,0.681524,1.060212
20.000000,1.438380,0.375149,1.430710,0.388793,0.501911,0.708648,1.093014
21.000000,1.437540,0.374851,1.436786,0.391207,0.491595,0.739016,1.138911
22.000000,1.436783,0.374043,1.432586,0.386552,0.480043,0.762096,1.175400
23.000000,1.435680,0.374426,1.433562,0.340172,0.474014,0.783715,1.214034
24.000000,1.435652,0.373532,1.431295,0.386897,0.468317,0.794635,1.246154
25.000000,1.434718,0.375277,1.427808,0.390345,0.473757,0.818488,1.269286
26.000000,1.434260,0.375319,1.427762,0.389828,0.472434,0.833520,1.303821
27.000000,1.433305,0.372936,1.429847,0.389655,0.471989,0.848485,1.333047
28.000000,1.431686,0.374809,1.427890,0.390172,0.488442,0.868185,1.360028
29.000000,1.431287,0.376638,1.427875,0.388103,0.487192,0.882094,1.388202
30.000000,1.431990,0.375234,1.429121,0.389138,0.494202,0.895401,1.413158
31.000000,1.429985,0.377660,1.430701,0.342759,0.502182,0.905521,1.443205
32.000000,1.430421,0.377149,1.428616,0.386724,0.500714,0.913978,1.465892
33.000000,1.429762,0.376681,1.425322,0.390172,0.505116,0.932970,1.494408
34.000000,1.429559,0.377106,1.431746,0.386724,0.520117,0.940277,1.525100
35.000000,1.429229,0.377362,1.429564,0.390517,0.527411,0.947817,1.542963
36.000000,1.428721,0.378681,1.429634,0.390000,0.530061,0.960949,1.562742
37.000000,1.427642,0.377660,1.429024,0.386034,0.535422,0.969955,1.581797
38.000000,1.426842,0.380255,1.429164,0.389483,0.553380,0.977810,1.606743
39.000000,1.427163,0.379532,1.428358,0.391379,0.562234,0.979872,1.622227
40.000000,1.426283,0.380213,1.427842,0.390000,0.564363,0.991421,1.645554
41.000000,1.425219,0.380638,1.430126,0.387241,0.576150,1.004826,1.658630
42.000000,1.425472,0.380340,1.427160,0.388966,0.577668,1.019143,1.680603
43.000000,1.424616,0.381532,1.432716,0.388793,0.581027,1.026299,1.693410
44.000000,1.424741,0.379447,1.430693,0.388103,0.595119,1.033213,1.715252
45.000000,1.423956,0.379660,1.427565,0.390000,0.604645,1.044674,1.729063
46.000000,1.423971,0.381787,1.431601,0.387241,0.616912,1.050578,1.750460
47.000000,1.422702,0.380596,1.431857,0.389138,0.618612,1.067979,1.769789
48.000000,1.422746,0.381234,1.429604,0.389138,0.626481,1.077910,1.785491
49.000000,1.422205,0.381447,1.429900,0.389138,0.630106,1.092883,1.809621
